id,name,date,genre,description,backdrop,poster
78215,Into the White,2012-03-09,"War, Action, Drama","Based on a true story. On 27 April 1940, Luftwaffe pilot Horst Schopis' Heinkel 111 bomber is shot down near Grotli by an RAF Blackburn Skua L2940 fighter, which then crash-lands. The surviving German and English crew members begin to at shoot each other, but later find themselves huddled up in the same cabin. In order to survive the harsh winter in the Norwegian wilderness, they have to stand together. An unlikely, lifelong friendship blossoms.",/zraDsPUDbKsISJSWTF796A1rrem.jpg,/glnBVGMFpwFfdtKbqZRBUrouJmU.jpg
45612,Source Code,2011-03-30,"Thriller, Science Fiction, Mystery","Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time.",/noHDKhzbwP6DfoaO2xRFLVrpX0N.jpg,/nTr0lvAzeQmUjgSgDEHTJpnrxTz.jpg
481848,The Call of the Wild,2020-02-19,"Adventure, Family, Drama","Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",/yFRpUmsreYO5Bc0HVBTsJsHIIox.jpg,/33VdppGbeNxICrFUtW2WpGHvfYc.jpg
10439,Hocus Pocus,1993-07-16,"Comedy, Family, Fantasy","After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",/ncr6KR7bBF8cps6yZKiTAwClpn1.jpg,/emyI24MDEB29nL5OwOthAnKIrqU.jpg
399579,Alita: Battle Angel,2019-01-31,"Action, Science Fiction, Adventure","When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.",/8RKBHHRqOMOLh5qW3sS6TSFTd8h.jpg,/xRWht48C2V8XNfzvPehyClOvDni.jpg
293167,Kong: Skull Island,2017-03-08,"Action, Adventure, Fantasy","Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",/nVodCGKYLpqNC8YwQAbivKlWCgZ.jpg,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg
23483,Kick-Ass,2010-03-22,"Action, Crime","Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",/dNtVnKSZScSnmFYBco0tgB2k6HC.jpg,/GPiMXaDC2NdDIldLgtijHFTeKH.jpg
454640,The Angry Birds Movie 2,2019-08-02,"Animation, Comedy, Adventure, Family","Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",/k7sE3loFwuU2mqf7FbZBeE3rjBa.jpg,/ebe8hJRCwdflNQbUjRrfmqtUiNi.jpg
450465,Glass,2019-01-16,"Thriller, Drama, Science Fiction","In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",/ngBFDOsx13sFXiMweDoL54XYknR.jpg,/svIDTNUoajS8dLEo7EosxvyAsgJ.jpg
680,Pulp Fiction,1994-09-10,"Thriller, Crime","A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,/d5iIlFn5s0ImszYzBPb8JPIfbXD.jpg
624963,A Babysitter's Guide to Monster Hunting,2020-10-14,"Family, Fantasy, Adventure, Comedy","Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",/ezLKohe4HKsHQbwQwhv0ARo83NC.jpg,/bkld8Me0WiLWipLORRNfF1yIPHu.jpg
761270,Dancing Queens,2021-06-03,"Comedy, Drama","The story of Dylan Pettersson, a 23-year-old girl from a small island in the Swedish archipelago with big dancing aspirations.",/75iMCbiw9IQZC3UT2C4eF83QxHT.jpg,/xq2pkQZV5Yt1METvy5S0QjmCpsn.jpg
553839,Saga of Tanya the Evil: The Movie,2019-02-08,"Animation, Action, War, Fantasy","With its armies sweeping across the continent, the Empire seems unstoppable. After securing victory over the remnants of the Republic's army, the Empire's ultimate victory is finally within reach. However, dark clouds are gathering in the East. The communist-led Russy Federation is mustering troops on its western border, preparing to enter the war. Supported by a detachment of Allied volunteer magicians—among whom is Mary Sioux, the daughter of a soldier killed by Tanya—the Federation is determined to spread the communist creed and bring the Empire to its knees.  Meanwhile, Tanya and her battalion return to the imperial capital from the southern front. Upon their arrival, they are tasked with investigating troop movements on the border with the Federation. Any escalation of violence at this point may lead to new conflicts, plunging the world into a global war.  Will the Empire eventually emerge victorious from its struggle, or will it crumble in the face radically different ideologies?",/dMcaQp4XfPK11bDeUyj2JOqEY8I.jpg,/omEd5EwOo3LJlGtiiYwEZeCqM3E.jpg
256040,Bāhubali: The Beginning,2015-07-10,"Action, Drama","The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",/zJjI78peUFRIe2NPHthVhow2f60.jpg,/9BAjt8nSSms62uOVYn1t3C3dVto.jpg
346672,Underworld: Blood Wars,2016-11-24,"Fantasy, Action, Thriller","Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",/k9bPnQX2dL2m7fRnPmNQxYsrHub.jpg,/sDupSRbqxJhSrjKQI33w7Fd8Owz.jpg
39107,Dragon Ball Z: Fusion Reborn,1995-03-04,"Animation, Action, Fantasy, Science Fiction","Not paying attention to his job, a young demon allows the evil cleansing machine to overflow and explode, turning the young demon into the infamous monster Janemba. Goku and Vegeta make solo attempts to defeat the monster, but realize their only option is fusion.",/m3GqDIJo3U1pjcBCbHadFYbrOMX.jpg,/7AHvaEAeQfkfJ4OqcBePxa2ao09.jpg
364689,Ferdinand,2017-12-09,"Animation, Family, Adventure, Comedy","Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",/sTOhZruocNubL0HxjvdouwCEL9I.jpg,/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg
599281,Fear of Rain,2021-02-12,"Thriller, Horror, Drama","A teenage girl living with schizophrenia begins to suspect her neighbor has kidnapped a child. Her parents try desperately to help her live a normal life, without exposing their own tragic secrets, and the only person who believes her is Caleb – a boy she isn’t even sure exists.",/vxZaw8C5w4XlYEPtptzKJ7lBIFH.jpg,/5hmaACPJfI2M0v38DeltW3dSggT.jpg
866127,The Women and the Murderer,2021-09-09,"Documentary, Crime",This documentary traces the capture of serial killer Guy Georges through the tireless work of two women: a police chief and a victim's mother.,/zD94hEpHLKjxMjSNcygxRnTszED.jpg,/4pNmisYcsu3fsC5XlOpt0LbyjA7.jpg
1579,Apocalypto,2006-12-07,"Action, Adventure, Drama, Thriller","Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",/nnmbJvYyDS1VkMOCbxSpdBi3WbJ.jpg,/cBFQsU1LDBEOl0Ik0cygeB6wCLE.jpg
71672,Wrong Turn 4: Bloody Beginnings,2011-10-17,"Horror, Thriller","Follows a group of friends that decide to go snowmobiling during their winter break. They make a ""wrong turn"", getting lost in a storm.",/8rLQnFUh8R3glHBRuZ2j0dXJX9o.jpg,/lwGgaJ6DikLj7wgGB4PPNMs2piK.jpg
282069,Parasyte: Part 1,2014-11-29,"Science Fiction, Horror","Alien pods come to Earth and, naturally, start taking over Human Hosts. One such pod only manages to take over one human's, Shin Izumi, right arm. Together they grow and co-exist, all the while the other aliens are making meals of other humans; Shin feels he must put a stop to it all, but his alien, Migi, doesn't see why.",/at9UA6p81CHBHNPbnIBgXzKQycl.jpg,/lNzCFguC8wEyJWP89ewQYK8d2nJ.jpg
10191,How to Train Your Dragon,2010-03-10,"Fantasy, Adventure, Animation, Family","As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",/kxklJL1v8MYEU5xdU6W5VvmBwVz.jpg,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg
736509,Intersect,2020-02-12,"Horror, Science Fiction, Thriller","A group of young Miskatonic University scientists invent a time machine, only to learn that they are being manipulated by mysterious, unseen forces from another dimension.",/sCtJkYwBrJm8mygRrDGyluf1gSV.jpg,/e6hgmD0P133bW5EH1kfhscwXN2a.jpg
181808,Star Wars: The Last Jedi,2017-12-13,"Science Fiction, Action, Adventure","Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",/epVMXf10WqFkONzKR8V76Ypj5Y3.jpg,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg
298618,The Flash,2022-11-03,"Action, Adventure, Science Fiction, Fantasy, Drama","The Flash travels back in time to prevent the murder of his mother, an act which disrupts time significantly.",/imrDnp8TE0InS4D8sULYKeAxyVF.jpg,/oduJooXJya3u6wuA6FgljAFCEQp.jpg
413594,Sword Art Online: The Movie - Ordinal Scale,2017-02-18,"Animation, Action, Adventure, Fantasy, Romance, Science Fiction","In 2026, four years after the infamous Sword Art Online incident, a revolutionary new form of technology has emerged: the Augma, a device that utilizes an Augmented Reality system. Unlike the Virtual Reality of the NerveGear and the Amusphere, it is perfectly safe and allows players to use it while they are conscious, creating an instant hit on the market. The most popular application for the Augma is the game Ordinal Scale, which immerses players in a fantasy role-playing game with player rankings and rewards.  Following the new craze, Kirito's friends dive into the game, and despite his reservations about the system, Kirito eventually joins them. While at first it appears to be just fun and games, they soon find out that the game is not all that it seems...",/yFZG86Zvdy6JuIlMW9eHxlVkct5.jpg,/2szdEK0Mr0RG0nWGFVTseNQHbnP.jpg
110415,Snowpiercer,2013-08-01,"Action, Science Fiction, Drama","In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",/vz45GHSnBNYRcyoZe3UCQ4HD4D4.jpg,/nzccOvhrLGI0nvAknCEAk8bchD9.jpg
156717,Death Race: Inferno,2013-01-04,"Action, Science Fiction, Thriller","Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.",/xmEFsCIPLbP4IyDnzbemmykLS4b.jpg,/aRV4oC61nmBqypSaXtMXOk99dOM.jpg
670428,Psycho Goreman,2021-01-22,"Science Fiction, Comedy, Horror","Siblings Mimi and Luke unwittingly resurrect an ancient alien overlord. Using a magical amulet, they force the monster to obey their childish whims, and accidentally attract a rogues’ gallery of intergalactic assassins to small-town suburbia.",/ldUfP9TCStQrvc8aVZ5F5Sv7hTg.jpg,/foQnDv051kQ7satMQkbkPsUxzkD.jpg
280002,The Remaining,2014-08-25,"Thriller, Horror","When a group of close-knit friends assemble for the marriage of Skylar and Dan, they have no idea they will witness The Rapture and face a series of catastrophic events turning the celebration into a life-or-death struggle.",/bLI7uIY9Y1vDkx1Bt6Crn2NJELL.jpg,/z0HOfkCxd3QhEUfC3tR0s6U4ajp.jpg
72431,Red Tails,2012-01-19,"Drama, Action, Adventure, History, War","The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",/k0q6OmVjVsMIocC3ovjh1Vzgx7J.jpg,/jiORLnBsGcVcqIibkGBE213zAyh.jpg
8392,My Neighbor Totoro,1988-04-16,"Fantasy, Animation, Family","Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",/fxYazFVeOCHpHwuqGuiqcCTw162.jpg,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg
137113,Edge of Tomorrow,2014-05-27,"Action, Science Fiction","Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",/auZIuHEUec5tBTns3tCRXfayxZq.jpg,/uUHvlkLavotfGsNtosDy8ShsIYF.jpg
207703,Kingsman: The Secret Service,2014-12-13,"Crime, Comedy, Action, Adventure",The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,/1ZIeGwD2lMlLMr4u6IIR302jqhD.jpg,/ay7xwXn1G9fzX9TUBlkGA584rGi.jpg
11932,Bride of Chucky,1998-10-16,"Horror, Comedy, Romance","Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",/9gDzYmuy4Gait4GgeGiKdh68XvF.jpg,/mAGviFp1ufYM3EaZBSrjPiKPBt6.jpg
818809,A Cinderella Story: Starstruck,2021-06-29,Romance,"Finley Tremaine, a small-town farm girl, longs to spread her wings and soar as an aspiring performer. When a Hollywood film crew arrives in her sleepy town, she is determined to land a role in the production and capture the attention of handsome lead actor Jackson Stone. Unfortunately, a botched audition forces her to change course. Now, disguised as cowboy “Huck,” Finley finally gets her big break. But can she keep the charade a secret from everyone, including her evil stepmother and devious step-siblings?",/vRtaOcBs5ViVjquEtAGpzsqIjFE.jpg,/sXJWIqJbwkjtJLKbmUv0vlflhra.jpg
6479,I Am Legend,2007-12-12,"Drama, Science Fiction, Thriller","Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",/lhVVIWKR13khBvjFz8XyZ2GM0JS.jpg,/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg
13654,101 Dalmatians II: Patch's London Adventure,2003-03-02,"Family, Adventure, Comedy, Animation","Being one of 101 takes its toll on Patch, who doesn't feel unique. When he's accidentally left behind on moving day, he meets his idol, Thunderbolt, who enlists him on a publicity campaign.",/ihNWDzN5UwurlQN0gd3fnBDWOQU.jpg,/mcl56J7tDPjzEesgpX4UPgAdbvf.jpg
184315,Hercules,2014-07-23,"Action, Adventure","Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.",/nl18gyzai02Tu99VkURu7kCFrR8.jpg,/5X3VOy9lD44VclKsWTi8gHZGjhL.jpg
785527,Forever Rich,2021-10-01,"Crime, Comedy, Drama","This is the story of Richie and his journey to become the greatest rap-artist in the Netherlands. One evening he is violently mugged by a group of teenagers and loses his most prized possession: an expensive watch. When images of the humiliating robbery go viral, Richie's hard-earned reputation is damaged.",/r9r5DlAppr4hPhx6bGA0c6oZwTB.jpg,/vRbX9sTiZheczEtNfjAi0bhHPAn.jpg
806690,Edge of the World,2021-08-27,"Adventure, Drama, History","Biopic about Sir James Brooke, the British adventurer who became King of Sarawak in the 1840's and embarked on a lifelong crusade to end piracy and head-hunting - only to face charges of murder and piracy himself.",/zJ1EntFyd2vbfQxSlfLRS3ls5at.jpg,/okLrhor4L4hyiDBQKb6y650Q8hI.jpg
20453,3 Idiots,2009-12-23,"Drama, Comedy","In the tradition of “Ferris Bueller’s Day Off” comes this refreshing comedy about a rebellious prankster with a crafty mind and a heart of gold. Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",/6x00zPSgxcndnNvaFHdMtMT5Ytg.jpg,/66A9MqXOyVFCssoloscw79z8Tew.jpg
812,Aladdin,1992-11-25,"Animation, Family, Adventure, Fantasy, Romance","Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street-urchin Aladdin.  The couple falls in love, although Jasmine may only marry a prince.  After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.",/5OeY4U2rzePxWq2rkqMajUx2gz7.jpg,/oakAd8syy7jNQ4ZoaAGCQkTqcOV.jpg
171581,The Marine 3: Homefront,2013-03-05,Action,A Marine must do whatever it takes to save his kidnapped sister and stop a terrorist attack masterminded by a radical militia group.,/uBb9OfDyhgVDNpa9v5S6dvEU8sy.jpg,/9liEU1O0GZIZXYf9SekjH5kb8bb.jpg
64690,Drive,2011-06-17,"Drama, Thriller, Crime","Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",/9e5eRFCgQtrpyMdihe62O68yuZc.jpg,/602vevIURmpDfzbnv5Ubi6wIkQm.jpg
732450,Batman: Soul of the Dragon,2021-01-12,"Animation, Action, Adventure, Crime, Fantasy","Bruce Wayne faces a deadly menace from his past, with the help of three former classmates: world-renowned martial artists Richard Dragon, Ben Turner and Lady Shiva.",/jlxDtvmdniVlnGDaDWIrlCiDNpj.jpg,/uDhnTtSxU5a8DtZdbbin3aZmkmU.jpg
81188,Rise of the Guardians,2012-11-21,"Family, Animation, Fantasy, Action, Adventure","When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",/puFbbiJxY0rjJtcvsTeSCQHNchR.jpg,/kUBkmlWriPbNMijL2m3LtmPYPTb.jpg
7342,Carrie,2002-11-04,"Drama, Horror, TV Movie","Carrie White is a lonely and painfully shy teenage girl with telekinetic powers who is slowly pushed to the edge of insanity by frequent bullying from both classmates at her school, and her own religious, but abusive, mother.",/8z5qtVE2N3AuA3bmvIQsI10Wjg8.jpg,/knjeEeeyIwDkUtZwDfJOcUIuNdB.jpg
841297,Peligro en tu mirada,2021-08-06,"Drama, Thriller","A female photographer is coerced into spying on the affaire of a political candidate, becoming the sole witness of a crime of which he is falsely accused",/8lnR2ua3eyC5cxSzhGb5iEj4vH2.jpg,/ac0l8GzNS80OLgyi9aUYNtu2ULu.jpg
7555,Rambo,2008-01-24,"Action, Thriller","When governments fail to act on behalf of captive missionaries, ex-Green Beret John James Rambo sets aside his peaceful existence along the Salween River in a war-torn region of Thailand to take action.  Although he's still haunted by violent memories of his time as a U.S. soldier during the Vietnam War, Rambo can hardly turn his back on the aid workers who so desperately need his help.",/sKJJXjcLVAleeubBpJvtrnjSUJt.jpg,/r8LPeldxskHrGJTPfhICguCip2H.jpg
595149,Death of Me,2020-10-02,"Horror, Mystery","A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.",/3GTSbc85Xangv8JkBSsQZMXGyhh.jpg,/8F9xUvb1JMWUMkFV2Yq3aiueAbq.jpg
287590,Saint Seiya: Legend of Sanctuary,2014-06-21,"Action, Animation, Fantasy","Warriors called ""Saints"" are the champions of hope who have always appeared since the Age of Myth whenever evil threatens the world. In this present day story, many years since the long fought ""Holy War"" we find Saori Kido, a girl troubled by her mysterious powers. She is saved by a boy, Seiya ""Bronze Saint"" from a sudden attack by an assassin, through the accident Saori realizes her destiny and mission and decides to go to ""Sanctuary"" with Seiya and his company of Bronze Saints. In Sanctuary they confront ""Pope"" and wage a desperate battle against the greatest Saints, the ""Gold Saints"".",/odBSDNyi5J6Sed2Xu3QKTtEAIzN.jpg,/gxKfP9278RK4t3J8vLXoFfB8ihl.jpg
524216,The Mortuary Collection,2019-09-21,"Fantasy, Horror","In the phantasmagorical town of Raven's End, a misguided young girl takes refuge in a decrepit old mortuary. The eccentric undertaker chronicles the strange history of the town through a series of twisted tales, each more terrifying than the last, but the young girl's world is unhinged when she discovers that the final story... is her own.",/tsGSTBl5H8DBLnHc24Teny0Ppc5.jpg,/5WXeYnezavNI6hXH74aQYv6yFzj.jpg
176983,One Piece Film: Z,2012-12-15,"Action, Adventure, Animation","Zephyr, now known as Z, rides the seas with only one goal: Destroy all pirates and their dreams at becoming King of Pirates. When Luffy and his crew encounter him at sea, not only are they utterly defeated by the man with an arm made of Seastone, Nami, Robin, and Chopper are turned 10 years younger due to Z's minion Ain. Luffy is so determined to win against him that he does not even notice Z's master plan that could sacrifice thousands of lives.",/59M1aPwmaVvzZ5KR6dagkC3pUb7.jpg,/gLyelbsRYljP2iWiD5iubA02kBA.jpg
4248,Scary Movie 2,2001-07-04,Comedy,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",/tcvPFdANexMxEsIUZnzjxBJbgkb.jpg,/7Eb1JWK0Cb0rbfsYjwfc9g0PbQH.jpg
20352,Despicable Me,2010-07-08,"Family, Animation, Comedy","Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",/rsGmofDRBai2ML91mjQHGGkidQY.jpg,/fb9zF01GKOkNziYVusg20laWsGh.jpg
9325,The Jungle Book,1967-10-18,"Family, Animation, Adventure","The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",/3sbmRuIpYEH5dMvec4z4JxKQHoj.jpg,/fyKUxjaOP8KINir6MPFprsGtiT0.jpg
21208,Orphan,2009-07-24,"Horror, Thriller, Mystery","After losing their baby, a married couple adopt 9-year old Esther, who may not be as innocent as she seems.",/yrR1Hk2NbWupDHfroGt2spdE1Jm.jpg,/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg
1724,The Incredible Hulk,2008-06-12,"Science Fiction, Action, Adventure","Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",/jPu8yiadqgzwFPGKJmGo637ASVP.jpg,/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg
527641,Five Feet Apart,2019-03-14,"Romance, Drama","Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg
109689,I Want You,2012-06-22,"Drama, Romance","The sexy Gin is the new love of Hache, but this can not forget his former girlfriend, so the love triangle is inevitable.",/e74H6yfw9qh8uEJP3yVUfWlMvxe.jpg,/z13I3sWzOoKBDAEpJ7iK9bSznQn.jpg
346651,Pandemic,2016-02-26,"Action, Science Fiction, Horror","After a virus of epic proportions overwhelms the planet—with more infected than uninfected—humanity is losing its grip on survival and its only hope is finding a cure and keeping the infected contained. Lauren, a doctor, arrives in Los Angeles with her crack team to lead the hunt for uncontaminated civilian survivors, but nothing can prepare them for the blood-soaked mayhem they witness as they head into the Californian streets where everything is considered a trap.",/zpnVZ8WIq5xIA1QGf5nXb32Nn2M.jpg,/m0OCqNmVudMtbGlv4iTcyYrbp9m.jpg
29826,The Legend of the Nahuala,2007-10-31,"Animation, Family, Fantasy","Leo San Juan, an insecure child of nine years old, lives eternally frightened by horror stories that Nando tells his older brother. Within these stories it is 'The Legend of Nahuala', according to which, an old abandoned Casona is possessed by the spirit of an evil witch known as the Nahuala.",/1H0FMe7BvR3raEJdYBZArRFl7rF.jpg,/qWElBZd7Y3ZhhoOQlwdPfq81aVL.jpg
76163,The Expendables 2,2012-08-08,"Action, Adventure, Thriller","Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",/41QdmNKbwmVD7R6A7hMqMe9FYMy.jpg,/5kdnOxTei0Cgbi6pryFPZoX9apS.jpg
6466,Freddy vs. Jason,2003-08-15,Horror,"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out.",/per8xKUsoXn15nPNFwkqUdTk7SY.jpg,/fhnWQDd05qEqtvZFwCwzmnVZYQy.jpg
440471,Escape Plan 2: Hades,2018-06-05,Action,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",/xIAaN3AQqaJiN5RJ0WsmBady8Hq.jpg,/Aqhl55vpzxNFqVfc2DpedUsR39L.jpg
741228,Locked Down,2021-02-25,"Comedy, Crime, Drama","During a COVID-19 lockdown, sparring couple Linda and Paxton call a truce to attempt a high-risk jewellery heist at one of the world's most exclusive department stores, Harrods.",/4qu4kO5HVTKMK2hvmCXeviZ233l.jpg,/svHelD0Hb3TXPAQoPsoBwdDMTvf.jpg
851281,Monster Hunter: Legends of the Guild,2021-08-12,"Animation, Adventure, Action, Fantasy","In a world where humans and fearsome monsters live in an uneasy balance, young hunter Aiden fights to save his village from destruction by a dragon.",/zkPheFJAk0xjGW9IC3rAxjNuDSB.jpg,/fctSbleL7ozVcGyC163nPv4arW1.jpg
615982,Sijjin 6,2019-08-09,Horror,Turkish villagers (mostly) being under the spell of BLACK MAGIC which is put up on them by a hater in the close or far families that makes them being suffered and trified by the Djins (very Bad Kind of Wicked Devil Among Muslims Coming from Their Holly Book Quran) They have to now look for clues and exorcists to help them run away from it or defeat it.,/vKuwZeAwJZ9NoZJ9pWTcBRbnUYe.jpg,/ufgenUJfKPQSLFu2meMycctRR7M.jpg
